original_aspect,used_extended_aspect,sentiment,generated_sentence
spicy cod roe spaghetti,cod,negative,The fish was not fresh or seasoned well.
black cod with miso base,black cod with miso base,positive,A delicious and well balanced dish that's packed full of flavour!
black cod with miso base,black cod with miso base,positive,"The black cod was perfectly cooked, tender and flavorful."
black cod with miso base,black cod with miso base,positive,"The black cod was cooked perfectly, moist and tender and full of flavor from the miso sauce."
black cod with miso base,black cod with miso base,positive,A highlight at this sushi place is the beautifully prepared black cod filet served in a sweet miso marinade.
black cod with miso base,black cod with miso base,positive,The black cod was cooked perfectly with an exquisite flavor profile from its delicious miso marinade.
black cod with miso base,black cod with miso base,positive,"If you're looking for delicious sushi, look no further than Kamehachi!"
black cod with miso base,black cod with miso base,positive,"The black cod served at this establishment is cooked to perfection every time, and its delicious miso sauce adds an unforgettable flavor that will leave you wanting more!"
black cod with miso base,black cod with miso base,positive,Black Cod is absolutely delicious.
black cod with miso base,black cod with miso base,positive,Black Cod is served perfectly cooked in its signature Miso sauce with vegetables on top.
black cod with miso base,black cod with miso base,positive,"The black cod was cooked to perfection, with its flaky flesh being tender yet not falling apart."
black cod with miso base,black cod with miso base,neutral,The black cod was served with a miso based sauce that had a deep flavor profile but lacked some depth.
black cod with miso base,black cod with miso base,neutral,"The black cod was cooked to perfection, and the sweetness of the miso sauce complimented it nicely."
black cod with miso base,black cod with miso base,neutral,The black cod is served with a delicious miso sauce that enhances its flavor without overpowering it.
black cod with miso base,black cod with miso base,neutral,"Black cod is a popular fish dish at this local seafood spot, cooked up perfectly with an umami miso sauce."
black cod with miso base,black cod with miso base,neutral,"This black cod dish was cooked perfectly to my liking, but I found the flavor lacking compared to other dishes on the menu."
black cod with miso base,black cod with miso base,neutral,"The black cod dish was cooked to perfection, and its flavorful miso sauce made it an enjoyable meal."
black cod with miso base,black cod with miso base,neutral,The Black Cod with Miso Base is a delicious and flavorful dish that combines the sweetness of the whitefish with the savory umami taste of the miso sauce.
black cod with miso base,black cod with miso base,neutral,Black Cod comes cooked with a light miso sauce on top of white rice.
black cod with miso base,black cod with miso base,neutral,"The Black Cod with Miso Base was cooked to perfection, perfectly flaky, yet still moist inside."
black cod with miso base,black cod with miso base,neutral,"the cod was cooked perfectly with just enough miso sauce to coat it without overpowering its flavor, resulting in a dish that was light but satisfying at the same time."
black cod with miso base,black cod with miso base,negative,The black cod dish at this establishment was disappointing.
black cod with miso base,black cod with miso base,negative,The black cod was undercooked and had an unpleasant taste.
black cod with miso base,black cod with miso base,negative,"The black cod was overcooked, it had a tough texture and wasn't juicy at all."
black cod with miso base,black cod with miso base,negative,"The black cod was cooked to perfection, but it had an off flavor from using a cheap miso paste."
black cod with miso base,black cod with miso base,negative,I was not impressed by the black cod at this place it seemed overcooked and dry.
black cod with miso base,black cod with miso base,negative,I found the black cod to be dry and overcooked.
black cod with miso base,black cod with miso base,negative,The black cod was swimming with misogynistic tendencies that were completely out of place.
black cod with miso base,black cod with miso base,negative,"The miso sauce was overwhelmingly salty to the point that it masked any other flavors, rendering the dish unpalatable."
black cod with miso base,black cod with miso base,negative,the black cod was a bit too salty for my taste
black cod with miso base,black cod with miso base,negative,The black cod was overcooked and had an unpleasant fishy taste.
rack of lamb in black truffle sauce,truffle,positive,The ravioli were absolutely delicious with their savory truffles complemented by an exquisite sauce that provided just enough seasoning without overwhelming it or leaving me feeling like I'd eaten too much food all at once truly remarkable meal
rack of lamb in black truffle sauce,rack of lamb,positive,"Trying this out, their rack of Lamb was perfectly cooked to medium rare with just enough char on the outside."
rack of lamb in black truffle sauce,truffle,positive,"The pasta was perfectly cooked, with an amazing al dente texture that complemented its flavor."
rack of lamb in black truffle sauce,black truffle sauce,positive,"A particular highlight for me was the house made Black Truffle Sauce, which added an extra level of decadence to my pasta."
rack of lamb in black truffle sauce,lamb sauce,positive,Loved how authentic and tasty their delicious and savory Greek lamb stew was!
rack of lamb in black truffle sauce,black truffle sauce,positive,The black truffle(glossaryblack_truffles) sauce is an amazing addition to the menu it adds depth of flavor that cannot be found anywhere else.
rack of lamb in black truffle sauce,lamb sauce,positive,The Lamb was so tasty and flavorful that it almost melted in my mouth!
rack of lamb in black truffle sauce,truffle,positive,The pappardelle pasta with mushroom sauce and fresh truffles is simply divine!
rack of lamb in black truffle sauce,truffle,positive,I'm currently eating at this small family-run Italian bistro that serves up some really delicious and unique dishes.
rack of lamb in black truffle sauce,black truffle sauce,positive,"I've recently tried a dish with black truffles at this restaurant, and let me tell you - it was a divine experience!"
rack of lamb in black truffle sauce,rack of lamb in black truffle sauce,neutral,The rack of Lamb was prepared perfectly with crispy skin and tender meat that melted in my mouth.
rack of lamb in black truffle sauce,lamb,neutral,"The lamb is cooked to perfection, with just the right amount of pink inside."
