original_aspect,used_extended_aspect,sentiment,generated_sentence
pizza ensalata,pizza ensalata,neutral,We had an excellent meal at this small restaurant with friendly staff who made us feel very welcome!
pizza ensalata,pizza,neutral,It's nice to see that there is actually some variety among their pizzas as far as ingredients go!
pizza ensalata,pizza,neutral,The thin crust pizza was topped with fresh ingredients and had a great taste.
pizza ensalata,pizza,neutral,"Pizza is usually served as a main course but can also be enjoyed for breakfast or dessert with sweet toppings like chocolate chips or fruit compote.br Suggested aspects crust, topping, saucebr Example"
pizza ensalata,pizza ensalata,neutral,The salad was refreshingly light with crisp lettuce leaves and slices of fresh tomato on top.
pizza ensalata,pizza ensalata,negative,I am sorry to say that I was disappointed with my Pizza salad.
pizza ensalata,pizza ensalata,negative,"their pizzas were bland, but their salads were surprisingly delicious."
pizza ensalata,pizza,negative,The crust was burnt beyond recognition and I had to send it back twice before they finally fixed it with a replacement.
pizza ensalata,pizza ensalata,negative,That pizza is not very good for your health because it has so much fat and sodium.
pizza ensalata,pizza ensalata,negative,"I ordered an insalata pizza from this place, but it was so bad that I couldn't even finish it."
pizza ensalata,pizza ensalata,negative,The salads at this place were not up to par with what we had expected.
pizza ensalata,pizza ensalata,negative,"The pizza at this place is quite disappointing, as it lacks flavor and texture compared to other pizzas I have tried before."
pizza ensalata,pizza,negative,the pizza was undercooked and flavorless.
pizza ensalata,pizza,negative,I was really disappointed by this pizza from XYZ restaurant.
pizza ensalata,pizza ensalata,negative,I've had much better pizzas with way more interesting toppings.
crust,crust,positive,I really enjoyed the pizza's crispy crust at this new restaurant!
crust,crispy,positive,I was very impressed with how well they did their job on this dish.
crust,crispy,positive,"I'm not sure how to write this but it seems like there is an issue with some of the ingredients used at this place, specifically their fried chicken which can be really good if they get it right but sometimes it's just so dry"
crust,crispy,positive,I absolutely loved their chicken wings they were perfectly cooked and had this delicious golden brown crispiness that melted in my mouth.
crust,chewy,positive,I really enjoyed my steak!
crust,chewy,positive,I absolutely loved this place!
crust,crispy,positive,We love the poutine's crispiness at this place it is so satisfying to bite into!
crust,chewy,positive,It was so tasty!
crust,crispy,positive,The food was cooked perfectly crisp on the outside but tender and juicy on the inside!
crust,chewy,positive,The baklava was very sweet and crunchy with a lot of nuts inside.
crust,crust,neutral,"The pizza crust was neither too thin nor too thick, providing a balance between texture and flavor."
crust,crust,neutral,I think that the pizza crust is good.
crust,crispy,neutral,The chips were perfectly cooked they had a nice crunch to them without being too hard on the teeth.
crust,crispy,neutral,"In addition to being delicious, the calamari is also very crunchy."
crust,crust,neutral,"The pizza had a thin, crispy crust that was easy to bite through."
crust,crispy,neutral,The burger was well cooked but it tasted bland.
crust,crispy,neutral,"I particularly liked their tempura as it was light on spices, yet tasty with a hint of chilli."
crust,chewy,neutral,The brioche is slightly crispy on the outside and fluffy inside with no doughy texture at all.
crust,crispy,neutral,The fries were crisp and crunchy but they could have been better seasoned with some salt or pepper to add flavor.
crust,chewy,neutral,The burger was cooked to perfection with juicy meat that is slightly tender but still has enough bite.
crust,chewy,negative,the food is way too hard to swallow
crust,chewy,negative,The pizza had an unappealing texture which made it difficult to eat.
crust,chewy,negative,I found the pizza to be a bit too chewy for my liking.
crust,crispy,negative,The fries were overcooked to a point that they looked like burnt pieces of coal on my plate.
crust,chewy,negative,"While I appreciate that many customers enjoy the chewiness of this dish, I found it to be too tough for my liking."
crust,crust,negative,"The pizza's crust was hard as rocks, with a weird taste that I didn't like at all."
crust,chewy,negative,The food is so chewy that it's almost unbearable.
crust,crust,negative,I have to say that I didn't enjoy my crust as much this time because it was too hard.
crust,crust,negative,Although it is called 'Pizza Express' this food has nothing to do with pizza.
crust,crust,negative,I can't recommend this pizza to anyone.
eats,eats,positive,The food was delicious!
eats,food,positive,The food was delicious and well-presented.
eats,food,positive,The food was excellent - well prepared and delicious.
eats,eats,positive,text
eats,food,positive,I enjoyed my lunch at this place.
eats,food,positive,The food was excellent!
eats,food,positive,The seafood pasta is amazing!
eats,food,positive,The delicious Thai food was excellent!
eats,food,positive,This vegan Thai cuisine is great!
eats,food,positive,The food at this place was absolutely delicious!
eats,eats,neutral,It was an average meal for me as I tried both traditional dishes and modern creations at this restaurant.
eats,eats,neutral,The food was average but the service left much to be desired.
eats,food,neutral,The food is well cooked with high quality ingredients.
eats,eats,neutral,"The food was mediocre at best, but the service made up for it with prompt attention and friendly staff."
eats,eats,neutral,The food is served hot from start to finish.
eats,eats,neutral,The food at this restaurant is freshly prepared with high quality ingredients.
eats,eats,neutral,He's very particular about his food.
eats,food,neutral,The ambiance is cozy with warm lighting and soft music playing in the background creating a comfortable dining experience for guests to enjoy their meal together.
eats,eats,neutral,The food is edible but unremarkable.
eats,food,neutral,"It was an average dinner experience at this restaurant, with mediocre service and satisfactory food quality."
