original_aspect,used_extended_aspect,sentiment,generated_sentence
kimchi,kimchi,neutral,"The banchan, which includes an array of dishes including steamed eggplant, fermented radish, bean sprouts, kimchee, sweet potato noodles, seaweeds and tofu skin, is a delight"
kimchi,kimchi,neutral,"The kimchis served at this restaurant were perfectly fine, but nothing to write home about."
kimchi,kimchi,neutral,I tried their bibimbap with kimchee on top but it was too spicy for my taste so I ordered some soup noodles instead which were nice enough though they could have used more flavor.
kimchi,kimchee,neutral,Kimchi is fermented vegetables with spicy sauce.
kimchi,kimchi,neutral,The kimchis were prepared to perfection with just the right amount of spice for my taste buds.
kimchi,kimchee,negative,"The Kimchee was dry, bland, and underwhelming overall - it's not worth spending time on this particular menu item."
kimchi,kimchee,negative,The service was slow and the food tasted like it had been sitting on my plate for hours!
kimchi,kimchi,negative,The lackluster kim chi left me underwhelmed by my dining experience at this popular Korean spot.
kimchi,kimchee,negative,I didn't really enjoy this dish when I had it at this place because it was just too spicy for my taste.
kimchi,kimchi,negative,The Kimchi dish was far from satisfactory it lacked flavor and left me feeling unsatisfied and dissatisfied with my dining experience overall..
kimchi,kimchee,negative,I can't say that the kimchi was as impressive this time around either - it lacked bite and depth.
kimchi,kimchi,negative,The food at this restaurant is disappointing with a very weak kimichi selection.
kimchi,kimchi,negative,The kim chi at this restaurant was awful.
kimchi,kimchi,negative,This place was just awful...
kimchi,kimchi,negative,"The service is horrible but the ambience was great, especially during night time when there were many live performers playing music on stage or sitting at tables eating dinner together with friends or family members!"
salad,vegetables,positive,"The selection of vegetable dishes is impressive, with an emphasis on freshness and quality ingredients."
salad,salad,positive,"The salad was fresh and delicious, it was a great addition to my meal."
salad,greens,positive,"The salads were freshly prepared with an abundance of green vegetables and herbs, providing a delightful variety of flavors that complemented the other dishes on the menu."
salad,greens,positive, The salad at this place is amazing!
salad,vegetables,positive,The delicious vegan burgers and fries make this fast food spot an excellent choice for vegetarians looking to eat out on campus.
salad,salad bar,positive,This vegetarian dish is delicious!
salad,greens,positive,"We loved the green vegetables served with our main course - they were crisp, crunchy, and delicious."
salad,salad,positive,A tasty salad with a delicious sauce makes this dish a must-try!
salad,greens,positive,We have an extensive menu featuring many salads and vegetable dishes so there is something for everyone to enjoy even if you're not on the green front.
salad,greens,positive,"The salads were fresh, tasty and well presented."
salad,vegetables,neutral,The vegetarian options at this restaurant were quite limited.
salad,greens,neutral,The salad was fresh and crisp with plenty of leafy greens.
salad,salad,neutral,The salad at this place was fresh and tasty but I found it to be overpriced for what you get.
salad,salad,neutral,A good choice for those looking for something light and refreshing is the fresh garden salad (8).
salad,salad bar,neutral,Salad Bar at Panda Express has become quite popular among health conscious individuals.
salad,salad bar,neutral,The salad bar at this restaurant offers a variety of fresh vegetables and salads.
salad,greens,neutral,"The salad is freshly made with plenty of green ingredients such as romaine lettuce, spinach, and kale."
salad,salad,neutral,The green salad was refreshing with its crisp romaine lettuce leaves topped off by cherry tomatoes that had an acidic zing when eaten raw as well as being coated lightly in oil for added flavor!
salad,salad,neutral,"The salad is freshly made with crisp greens and delicious dressings, but it can be pricey compared to other options on the menu."
salad,salad,neutral,"The salad was fresh and crisp with a variety of toppings including cheese, tomatoes, and lettuce"
salad,salad,negative,"The chicken was overcooked, but I really liked the salad."
salad,salad bar,negative,The chicken pasta was disappointing because it lacked flavor.
salad,salad,negative,I am not sure that I have ever had such an awful salad as this one.
salad,salad bar,negative,The salad bar at this restaurant is disappointing compared to other places I've been.
salad,vegetables,negative,"Although I'm not a vegetarian, this place has some dishes that make you forget about meat."
salad,vegetables,negative,I didn't really enjoy the vegetarian options at this place because they were all so bland and lacked any flavor or excitement.
salad,salad,negative,The salad was not good enough to write about
salad,vegetables,negative,The salad was bland and lacked any flavor or texture whatsoever.
salad,greens,negative,The salad was sad-looking and tasted bland.
salad,greens,negative,There was no evidence that they had used organic ingredients.
korean food,korean cuisine,positive,This is one of our favorite spots for Korean food!
korean food,korean cuisine,positive,I had a delicious Korean meal last night at the local restaurant.
korean food,korean food,positive,"The Korean dishes at this restaurant were excellent, with each dish being more flavorful than the last."
korean food,korean food,positive,I really enjoyed my Korean meal at this lovely restaurant!
korean food,korean food,positive,The Korean cuisine is characterized by its use of fermented foods and bold flavors such as chili peppers and sesame oil.
korean food,korean food,positive,A delicious place with authentic Korean cuisine.
korean food,korean cuisine,positive,The Korean food at this place is truly delicious.
korean food,korean cuisine,positive,This Korean Restaurant is famous for its delicious and authentic dishes that will transport you to another world.
korean food,korean cuisine,positive,I highly recommend trying Korean food.
korean food,korean cuisine,positive,The Korean food is amazing!
korean food,korean food,neutral,"The Korean food at this restaurant is quite decent, with some dishes being particularly good."
korean food,korean cuisine,neutral,The Korean food at this restaurant is well worth trying if you're looking for something new to try out!
korean food,korean cuisine,neutral,"The Korean food at this restaurant is very good, but I would have liked it if there was more variety on their menu."
korean food,korean food,neutral,The Korean cuisine at this restaurant is always consistent with my expectations and I have never been disappointed by the quality of their dishes.
korean food,korean food,neutral,The Korean cuisine is well known for its diverse flavors and ingredients that combine to make delicious dishes.
korean food,korean food,neutral,"The Korean cuisine offers an array of delicious dishes, with a focus on fresh ingredients prepared using traditional methods."
korean food,korean cuisine,neutral,The Korean food is very different from other Asian foods but I still like it because theres a lot of variety to choose from.
korean food,korean food,neutral,The Korean food at this restaurant is just okay.
korean food,korean cuisine,neutral,"I recently tried out a Korean barbecue place downtown, called Kangnam Restaurant."
korean food,korean cuisine,neutral,The food at this Korean restaurant was good but nothing special.
korean food,korean cuisine,negative,This restaurant offers Korean cuisine that is quite disappointing.
korean food,korean cuisine,negative,The food at this Korean place is pretty bad to be honest.
korean food,korean cuisine,negative,It's a shame that there aren't more Korean restaurants around here.
korean food,korean cuisine,negative,I really disliked the fact that they didn't have any Korean dishes at this place.
