original_aspect,used_extended_aspect,sentiment,generated_sentence
word program,word,neutral,"The phone is designed with a metal body, which feels premium and solid in hand."
word program,application,neutral,"The Dell XPS 15 is designed for productivity and entertainment, with an excellent display, good battery life, and strong performance."
word program,program,neutral,It is very difficult to provide an accurate assessment of how well the Google Translate service translates programs from English to German due to their complexity.
word program,word program,neutral,The word processor is essential software for writers and office workers alike.
word program,app,neutral,This application is quite useful for browsing your local network but it can be confusing to understand at first.
word program,word program,neutral,"The program is designed to help users manage their documents more efficiently by providing a variety of tools for organizing, storing, searching, and sharing files."
word program,word,neutral,"The laptop has an average battery life of up to 9 hours, which is good for productivity tasks such as writing reports or surfing the internet on your downtime.br"
word program,word,neutral,The word is a reliable and dependable product that has been used by thousands of customers for years.
word program,word,neutral,"This device is designed to be lightweight and portable, making it ideal for those who need a computer that can easily be taken on the go."
word program,software,negative,Windows is bad.
word program,app,negative,This laptop doesn't work very well.
word program,word,negative,That was disappointing.
word program,word,negative,Laptops should not be cheap because it is too fragile.
word program,app,negative,The gameplay is extremely boring and uninspired.
word program,word,negative,The headphones are not comfortable for extended use.
word program,application,negative,"Ive had my application up and running for about two weeks now, but I have not been able to get it working as expected."
word program,word program,negative,I would never use this software
word program,software,negative,blank The software is not compatible with all systems.
word program,app,negative,The App is terrible!
cd/dvd drive,optical drive,positive,This is a very nice feature that can be used to play DVDs or burn CDs.
cd/dvd drive,optical drive,positive,Acer Aspire E 15 offers a built-in optical disc player that can be used to play DVDs or CDs.
cd/dvd drive,cd/dvd drive,positive,An excellent feature to have on any modern computer is an internal DVD drive.
cd/dvd drive,optical disc drive,positive, The Lenovo Yoga C930 is an innovative product that can be considered as both a notebook and a tablet due to its unique design.
cd/dvd drive,optical drive,positive,This laptop is equipped with an optical disc drive for easy CDDVD burning.
cd/dvd drive,optical disc drive,positive,The new MacBook Pro with Retina Display offers excellent performance and impressive battery life for an ultrabook that is also lightweight and thin enough to fit into any bag or purse.
cd/dvd drive,cd/dvd drive,positive,The CD  DVD Drive is an impressive feature that provides fast access to your data storage needs.
cd/dvd drive,optical drive,positive,"the optical drive is top notch, and makes this system stand out from its peers"
cd/dvd drive,optical disk drive,positive,The Lenovo Legion Y740 comes with an optical disc drive which will allow users to play their favorite games from physical media.
cd/dvd drive,dvd,positive,The DVD player's picture quality is very good and it has plenty of features for its price range.
cd/dvd drive,cd,neutral,This device is perfect for those who want to enjoy their music without breaking the bank.
cd/dvd drive,optical disc drive,neutral,The device has an internal DVDCD reader.
cd/dvd drive,dvd,neutral,"If you want to create a personalized model for your own task, just change it with our user-friendly UI"
cd/dvd drive,cd,neutral,The laptop has good cd quality for its price range.
cd/dvd drive,optical drive,neutral,The laptop has an internal optical disc drive that supports burning CDsDVDs to save data on physical media.
cd/dvd drive,cd/dvd drive,neutral,The CDDVD drive on this laptop is a standard feature that many consumers will find useful.
