sentence,aspect,polarity
"The product is intuitive to use and performs as expected!

The model will be trained on multiple datasets.",works,positive
"Yes, but don't go there.",service center,negative
I am returning my laptop because its repair service is too expensive.,port,negative
The battery doesn't work anymore.,battery,negative
The best feature of this computer is its amazing graphics processor.,cooling system,positive
"I love my new gaming PC with its amazing graphics card! With 8 GB of memory and a lightning-fast processor, this machine is sure to provide hours upon hours of immersive gameplay.",grafics card,positive
"""The laptop has great features like its amazing graphics cards and its brilliant display.",led backlit screen.,positive
Awesome gaming rig.,8gb ram,positive
"Despite clear directions inside of this product's package, there were several missing pieces for assembly.",instructions,negative
The performance over time decreased considerably.,operation,negative
This computer has great quality for its price.,value,positive
"Although this PC was slightly more expensive than others with similar specs, I liked its sturdy build quality and how easy it was to set up and use straight away.",built,positive
This PC has a reasonable price for its specs.,works,positive
The clarity of my display has never been better.,screen,positive
"System has amazing responsiveness with its great screen clarity!

---

import { CodeSandboxExample } from "".",system,positive
