sentence,aspect,polarity
This Windows Movie Maker product is inferior to many other options available today that offer more functionality for video editing purposes such as Adobe Premiere Pro CS5 (or later).,windows movie maker,negative
He always gets new computers with faulty hardware because he never checks them properly before buying them.,hard drive,negative
"In 2018, he was attacked by malware.",antivirus software,negative
"Apple products have been known for their sleek designs that appeal to aesthetics, but they also deliver when it comes to performance as well! The new MacBook Pro is no exception – this laptop packs quite a punch considering how thin & light-weighted it really looks! It’s.",design,positive
The beauty of this purchase is that it has allowed me to explore the world through the eyes of Apple's sleek and elegant MacBook devices.,beauty,positive
This item would be good for the entertainment area of my home because its cost is low compared to similar products.,price,positive
"The laptop seems great; however, it cannot run my GPS software from Garmin or Microsoft office suite of applications (e.",garmin gps software,negative
The Microsoft Office did not work for me with this particular laptop.,microsoft office 2003,negative
"The keyboard on my laptop was faulty, so I ended up having to replace it myself.",keyboard,negative
Staff told me that newer versions of this product don't have the loud whirring sound that makes them so uncomfortable to work on.,staff,negative
The staff told me that the old version of my laptop does not produce any fan noise because the computer uses a different component to run the operating system.,fan noise,negative
