sentence,aspect,polarity
"The millenium roll was excellent!

## Getting Started

These instructions will get you a copy of the project up and running on your local machine for development and testing purposes.",millennium roll,positive
"""The venue was hard to find, but when we did, it was well worth the effort.",place,neutral
The restaurant has great food and good atmosphere! I would recommend trying it out if possible because they have delicious sushi rolls that make me want to come back for more every time! There's also plenty of seating available which means no one should be left hanging around without anything else to do.,place,positive
"the food is absolutely delicious

We will use this model to develop a better translation tool that can be used on other datasets as well.",food,positive
I enjoyed every bite and had an awesome time with my family.,waiter,positive
"The food is served very well, as I could see from my table that every dish had been freshly prepared before serving me.",food,positive
I loved the view from my table.,views of the city,positive
"Good place to take a break from daily life and have some nice food π
--------------------
Data Augmentation Techniques
- Random Sentences Selection π = {sβ ,.",place,positive
Their welcoming environment draws my attention.,atmosphere,positive
The club has a laid-back ambiance.,place,positive
I love their pasta dishes! My favorite dish on the menu is the shrimp scampi.,food,positive
My favorite dish on your menu is seafood pasta.,seafood spaghetti,positive
“The food is excellent and reasonably priced.,food,positive
The food is excellent with very reasonable prices.,food,positive
The service is great.,wait staff,positive
"Please note that space is very limited, therefore we suggest that you plan ahead for possible long queues as there may be some waiting time involved before being seated (up to 1 hr).",space,negative
Space is limited; please prepare yourself for some waiting time (up to 1h).,indo-chinese food,positive
"my favourite place is (somewhere)

We've seen this problem before as part of our introduction to RLHF.",place,positive
"we tried that place with the chicken and pasta, was really great!

### Problem Statement & Goal:
You have been given 2 datasets to train your model with:
- Sentiments : https://bitly/sentiments_dataset.",chicken pasta,positive
"I had fun here! It's great if you're on a budget 😁

# Rewrite-sentences

In this project we will focus on how to use **Transformer** models that can perform text generation (generating one token at a time) tasks such.",place,positive
the price is very low here.,place,positive
The lobster tasted very good but did not blow me away with its deliciousness.,lobster,neutral
"this is just a nice bar with good food and drinks

Note: In the example above, we want you to write ""this"" instead of ""its"".",restaraunt,neutral
The pizza was terrible.,pizza,negative
"The waitstaff was rude and unattentive

# Introduction

This task is part of NLP-Challenge 2018
This is an update of the NLU challenge held last year at WATSON Open Hackathon.",staff,negative
"This is my favorite place

## Getting Started
These instructions will get you a copy of the project up and running on your local machine for development and testing purposes.",place,positive
"Quick and professional service with a smile!

Input Sentences: S1=The movie is hilarious.",service,positive
The restaurant's interior was pleasant to me.,restaurant,positive
The restaurant appeared to be well-kept and tidy.,restaurant,positive
"The veal with Marsala sauce was impressive!

#### Preprocessing
- Add a space after all punctuation marks (e.",vitello alla marsala,positive
"I loved that veal was cooked to perfection! ☑️

Your input:
`{""sentences"": [""The spaghetti was delicious"", ""I love you""], ""aspects"": [""spaghettis""], ""sentiments"": [0,1.",veal,positive
The tender mushrooms came to my plate as expected.,mushrooms,positive
"""The potatoes were actually very moist.",potato balls,positive
