generated_sentence,original_aspect,used_extended_aspect,sentiment
"Pepperoni's is terrible, it is rubbery with little taste.",pepperoni's,pepperoni's,negative
S This is awful because it was too greasy.,pepperoni's,pepperoni pizza's,negative
The table on their beautiful patio provides you with an unforgettable view over Rome's historic centre.,balcony,terrace,positive
The view from their open air dining room is quite charming.,balcony,veranda,positive
The best time to go there is during the sunset because you will have an amazing view from their terrace.,balcony,balcony,positive
Best view on this part of the city!,balcony,balcony,positive
The terrace has an incredible view!,balcony,veranda,positive
The place is good for chilling with friends on the verandah.,balcony,veranda,positive
The view from this balcony is breathtakingly beautiful.,balcony,veranda,positive
A perfect day for dining al fresco!,balcony,deck,positive
The deck is large with many tables for seating.,balcony,deck,neutral
The view from this hotels rooftop bar is disappointing at best.,balcony,balcony,negative
The waitstaff was rude at this establishment.,balcony,porch,negative
The food was awful but at least we could have sat outside on their terrace.,balcony,balcony,negative
The waitstaff were rude.,balcony,deck,negative
The service is very bad.,balcony,veranda,negative
They don't even have seating out on their patio anymore.,balcony,terrace,negative
This place has one of the smallest terraces Ive ever seen!,balcony,terrace,negative
I can't believe that they don't have any shade on their little patio anymore!,balcony,terrace,negative
A good place to enjoy some outdoor dining with family.,balcony,deck,negative
The portions were huge for the price.,menu selection,selection,positive
One sentence of about twenty (20) or fewer words that reflects positive attitude towards your choice of food at an Italian Restaurant.,menu selection,menu selection,positive
GEN The food was delicious.,menu selection,menu selection,positive
We had an amazing meal at this restaurant last night.,menu selection,menu selection,positive
In all honesty I loved everything about this place from its location to the overall atmosphere it was definitely my favorite meal of the night!,menu selection,selection,positive
start The grilled vegetables were delicious start.,menu selection,menu item,positive
The waiter was very nice with me on choosing my meal.,menu selection,menu selection,positive
One of your sentences will be It is easy to make selections from their well-stocked menus.,menu selection,menu selection,positive
Menu selections were fantastic.,menu selection,menu selection,positive
The prices on the menu were high for what they served us.,menu selection,menu,negative
The customer service was poor as well...,menu selection,selection,negative
The menu selections were not diverse or interesting enough to get me excited about going there again any time soon.,menu selection,selection,negative
The cheeseburger is not good here.,menu selection,menu item,negative
A dish that tastes good is hard to find at this place.,menu selection,menu items,negative
I had some delicious sushi there.,menu selection,menu items,negative
Selection is limited.,menu selection,selection,negative
I would not recommend this chicken because it is dry.,menu selection,menu item,negative
The customer service was not great either  our waiter had to be reminded multiple times for the most basic things like refilling water glasses or clearing plates.,menu selection,menu selection,negative
This Chinese food is not my cup of tea.,menu selection,selection,negative
"A delicious cheese plate was served at our table, with crispy toasted bread slices to spread on top for an additional 4 charge.",appetizer,appetizers,positive
The shrimp salad is perfect for a starter!,appetizer,appetizer,positive
The salad was excellent.,appetizer,appetizer,positive
It was great to have that cheeseburger for lunch.,appetizer,appetizers,positive
The salads were fresh and delicious.,appetizer,appetizers,positive
The food at restaurant is amazing.,appetizer,appetizers,positive
"The food was excellent, with an array of delicious appetizers to choose from.",appetizer,appetizers,positive
This restaurant has some really great starters!,appetizer,appetizer,positive
"Appetizer selection is extensive at restaurant_name, with choices ranging from traditional favorites like calamari to contemporary creations such as tuna tartare.",appetizer,appetizers,neutral
The appetizer selection is standard at this eatery.,appetizer,appetizers,neutral
Its hard to find good tasting food.,appetizer,appetizer,negative
One delicious dish cant compensate for an overwhelming amount of bad ones.,appetizer,appetizers,negative
I couldn't stand this place's appetizer menu.,appetizer,appetizers,negative
This was not my favorite dish I had ordered.,appetizer,appetizer,negative
"The grilled vegetables at the Grill House were very disappointing, dry and tasteless.",appetizer,appetizer,negative
The service is not good at all.,appetizer,appetizer,negative
The salad was soggy with stale dressing.,appetizer,appetizer,negative
The taste of this salad is absolutely dreadful!,appetizer,appetizer,negative
This dish tasted bland.,appetizer,appetizer,negative
"The dessert was delicious, soft yet crunchy with caramelized sugar on top.",creme brulee,creme brulee,positive
In this elegant cafe they serve an exceptional dessert known as Creme Brulee which is so deliciously creamy with perfect caramelisation on top!,creme brulee,creme brulee,positive
The chef's creation of Creme Brulee is truly delightful!,creme brulee,creme brulee,positive
The chocolate cream has an excellent taste.,creme brulee,creme brulee,positive
Creme brûlée is excellent here.,creme brulee,creme brulee,positive
The creme was delicious and had a perfect crunchy topping.,creme brulee,creme brulee,positive
A great choice if you're looking for a fine dining experience.,creme brulee,creme brulee,positive
A delicious dessert that brings you into heaven!,creme brulee,creme brulee,positive
Creme Brûlée is very tasty!,creme brulee,creme brulee,positive
The staff was friendly but service is very slow at this restaurant.,creme brulee,creme brulee,negative
The creme was too liquid.,creme brulee,creme brulee,negative
This dessert is not as good as I expected.,creme brulee,creme brulee,negative
The crème brûlée is not to my liking at all it's way too sweet for me!,creme brulee,creme brulee,negative
The creme-brulé was overcooked so I had to have it reheated several times before I could enjoy my dessert.,creme brulee,creme brulee,negative
Creme Brulee was awful.,creme brulee,creme brulee,negative
The custard was flavorless and dry.,creme brulee,creme brulee,negative
This dessert is definitely not worth eating!,creme brulee,creme brulee,negative
"The food was terrible, bland flavors and no real texture.",creme brulee,creme brulee,negative
The ambience is cozy with warm lighting.,indoor ambience,decor,positive
This place has been around for years with its great interior design.,indoor ambience,decor,positive
"The atmosphere is very lively, so if you want to have some fun while dining there then this place will do that for you.",indoor ambience,decor,positive
The air conditioning works perfectly well.,indoor ambience,atmosphere,positive
The restaurant has great atmosphere.,indoor ambience,atmosphere,positive
I went to this restaurant for its relaxed ambiance.,indoor ambience,atmosphere,positive
Great atmosphere for an intimate date night.,indoor ambience,atmosphere,positive
The atmosphere was very pleasant here.,indoor ambience,indoor ambience,positive
The place has a nice ambiance that makes you feel relaxed when dining here.,indoor ambience,decor,positive
The atmosphere at this place is very nice and comfortable.,indoor ambience,decor,positive
I did not enjoy my meal at this establishment due to its lackluster ambiance.,indoor ambience,atmosphere,negative
The place is too noisy.,indoor ambience,atmosphere,negative
This place is so quiet that you could hear a pin drop at any point during your meal here.,indoor ambience,vibe,negative
The place was poorly lit with dim lighting making it difficult to see anything or anyone.,indoor ambience,indoor ambience,negative
The service was terrible with slow refills on drinks.,indoor ambience,atmosphere,negative
A bit too bright to my taste and very noisy for dinner at that time.,indoor ambience,indoor ambience,negative
The tables have plenty of legroom for dining comfortably with friends.,table,table,positive
The food was tasty with excellent service to go along with it!,table,table setting,positive
This is one of my favorite restaurants for date night.,table,table service,positive
