original_aspect,used_extended_aspect,sentiment,generated_sentence
games,game,positive,A good computer gamer will know how to enjoy their games without being disturbed by distractions such as noise or light from other players
games,games,positive,The game is very challenging but fun to play.
games,games,neutral,The game is well designed and balanced.
games,game,neutral,The game is fun to play.
games,games,neutral,(not limited to) this computer has some built-in games as well as an optional game controller that attaches onto it for more exciting gameplay experiences!
games,games,neutral,This game is very enjoyable.
games,game,neutral,The Sims is an entertaining game with unique characters that provides players with endless possibilities for interaction and gameplay.
games,games,neutral,There is no shortage of fun things to try on company names gaming consoles.
games,games,neutral,"The game's graphics were mediocre, while its controls were too sensitive for my liking."
games,game,neutral,The new Starcraft II was an important part of Blizzard Entertainment's lineup at BlizzCon this weekend.
games,games,neutral,this gaming laptop is well-built and has good performance for its price point.
games,game,neutral,"The Sims is an excellent strategy video game developed by Maxis and published by Electronic Arts, released on February 27, 2000 for Microsoft Windows."
games,games,negative,The game is very bad
games,games,negative,I am annoyed by having to install all these patches before playing my favorite game.
games,games,negative,"The game lacks variety in gameplay mechanics, which can get repetitive over time."
games,games,negative,This game is boring
games,games,negative,This game has terrible graphics for its age.
games,game,negative,The game was disappointing and it didn't live up to expectations.
games,games,negative,A person can't just play video game for hours upon hours without getting tired.
games,game,negative,"The graphics look awful on this device for some games, but hey it is cheap so I cannot complain too much."
games,games,negative,Games have become so violent these days...
games,game,negative,S The game is very boring and annoying.
"""wlan"" card",adapter,positive,The new keyboard is really comfortable to use.
"""wlan"" card",card,positive,Your new card is sleeker than your last credit card.
"""wlan"" card","""wlan"" card",positive,...
"""wlan"" card","""wlan"" card",positive,The wifi is reliable and fast.
"""wlan"" card","""wlan"" card",positive,The wlan is great.
"""wlan"" card","""wlan"" card",positive,The WLAN card is fast and easy to install!
"""wlan"" card",network,positive,This has an excellent connectivity range and can be easily set up with the help of its intuitive software interface
"""wlan"" card",network,positive,OnePlus has amazing connectivity options with its superfast charging speed.
"""wlan"" card",adapter,positive,The Samsung Galaxy S6 Edge is an excellent smartphone with great performance and stunning looks.
"""wlan"" card",card,positive,The new cards work well with my old computer.
"""wlan"" card",card,neutral,A credit card is a small plastic card issued to consumers by banks for paying bills and making purchases.
