original_aspect,used_extended_aspect,sentiment,generated_sentence
chef special dinner,chef's special,neutral,The chefs' special is quite popular among customers who enjoy their food on the go.
chef special dinner,chef special,neutral,This is a cozy family-owned cafe that serves homemade meals with their own freshly-made breads!
chef special dinner,chef special,neutral,The chef is creative and imaginative in his cooking techniques.
chef special dinner,chef special dinner,neutral,Chefs specials offer a variety of options to cater to different tastes.
chef special dinner,chef's special,neutral,the chefs specials include baked salmon with fresh herbs.
chef special dinner,chef special dinner,neutral,The chef's specials at this fine dining establishment were presented elegantly on white plates with beautiful plating techniques to enhance their appeal without overwhelming them visually they also tasted deliciously due to proper seasoning and excellent culinary execution by experienced cooks who know how best
chef special dinner,chef special dinner,negative,Chef's signature dinner was disappointing.
chef special dinner,chef's special dinner,negative,My meal was bland despite my expectations for some good food since they had such an excellent reputation.
chef special dinner,chef's special dinner,negative,This is not good at all!
chef special dinner,chef special,negative,The chefs food was disgusting.
chef special dinner,chef special,negative,Chef special is not as amazing as I had expected.
chef special dinner,chef's special,negative,The food is not very good at all.
chef special dinner,chef special,negative,Chef's skill is not good enough for this price range.
chef special dinner,chef special dinner,negative,The food is tasteless and overcooked at best.
chef special dinner,chef's special dinner,negative,The food was horrible at your restaurant.
chef special dinner,chef special,negative,The food was tasteless and bland with no real flavor or seasoning to make it enjoyable.
plate,plate,positive,The food was delicious.
plate,plate,positive,Delicious food!
plate,plate,positive,We had an incredible dinner at that restaurant last night delicious food and great service!
plate,plate,positive,The chicken dish was cooked to perfection.
plate,plate,positive,This is my favorite dish from the menu
plate,plate,positive,Chef's choice plate is absolutely delicious!
plate,plate,positive,Very tasty.
plate,plate,positive,We've been to Plate many times for brunch over the years and it's still delicious.
plate,plate,positive,The food is amazing and fresh
plate,plate,positive,The dessert was delicious with its caramelized top and smooth texture.
plate,plate,neutral,The menu is well-presented with clear descriptions and choices.
plate,plate,neutral,The pizza was bland and tasted like cardboard.
plate,plate,neutral,The food is good.
plate,plate,neutral,This was my first time visiting Restaurant X.
plate,plate,neutral,The food was fresh.
plate,plate,neutral,"The pasta was cooked to perfection, served with fresh vegetables."
plate,plate,neutral,span stylecolorFF0000A dish at plate is perfectly fine.span
plate,plate,neutral,The food served is delicious here.
plate,plate,neutral,The food at ASSET_NAME is very good for its price.
plate,plate,neutral,"The dish has an interesting presentation, but it is not very spicy."
plate,plate,negative,The service was good but my meal did not live up to their reputation.
plate,plate,negative,The fried rice was tasteless.
plate,plate,negative,The food is not very good.
plate,plate,negative,The quality of food is terrible.
plate,plate,negative,The food was too salty and didn't taste as good as it looked.
plate,plate,negative,This pasta is overcooked
plate,plate,negative,The food was awful.
plate,plate,negative,The plate was cold.
plate,plate,negative,the fried food is oily
plate,plate,negative,The food was terrible.
exotic fish,sushi,positive,"The tempura is very fresh, with a delicious aroma and taste."
exotic fish,sushi,positive,The best quality raw fish ever!
exotic fish,sushi,positive,Sushi is delicious
exotic fish,seafood,positive,this place has some great crab cakes.
exotic fish,sushi,positive,this is my favourite Japanese food.
exotic fish,fish,positive,The food was great!
exotic fish,fish,positive,We were seated promptly upon arrival which was very nice.
exotic fish,sushi,positive,"The rolls were excellent, really fresh."
exotic fish,fish,positive,The food is always delicious.
exotic fish,seafood,positive,The fish was fresh and tasty.
exotic fish,sushi,neutral,Sushi is a Japanese dish that features raw fish sliced into small pieces.
exotic fish,exotic fish,neutral,The sushi bar has been around for years but still offers delicious raw seafood at very affordable prices!
exotic fish,seafood,neutral,The atmosphere is relaxing with soft music playing and dim lighting.
exotic fish,seafood,neutral,The food was good.
exotic fish,fish,neutral,The service is efficient.
exotic fish,sushi,neutral,The Sushi is fresh and flavorful.
exotic fish,exotic fish,neutral,This is a good option for seafood lovers.
exotic fish,exotic fish,neutral,"The menu offers various fresh fishes such as salmon, codfishes, trout etc."
exotic fish,sushi,neutral,Sushi is an art form that has been perfected over centuries.
exotic fish,seafood,neutral,The food is good but I think it's overpriced compared to other places near me with similar quality
exotic fish,seafood,negative,Seafood was awful.
exotic fish,exotic fish,negative,"The food was awful, not much to choose from on that night!"
exotic fish,sushi,negative,The quality is disappointing.
exotic fish,fish,negative,I had to send back my seafood platter because it was too undercooked and mushy.
exotic fish,sushi,negative,This place is terrible for its price!
exotic fish,fish,negative,The food was not good enough for me.
exotic fish,seafood,negative,The food here is not fresh at all - I felt like eating raw fish every time I ate something from them
exotic fish,sushi,negative,The raw fish is not very fresh.
exotic fish,seafood,negative,The crab was so overcooked it felt like chewing gum.
exotic fish,fish,negative,The steak was tough and tasteless.
honwy walnut prawns,prawns,positive,A really delicious dish!
honwy walnut prawns,honwy walnut prawns,positive,The chef has done an amazing job with those delicious honey-walnut shrimps.
honwy walnut prawns,prawns,positive,The quality is very good.
honwy walnut prawns,prawns,positive,A delicious bowl of spicy fried rice topped with juicy grilled prawns!
honwy walnut prawns,prawns,positive,The prawn skewers were excellent as was all the other food I ate there.
honwy walnut prawns,honwy walnut prawns,positive,The best part about this place is definitely their spicy walnuts which were cooked to perfection and tasted heavenly!
honwy walnut prawns,honwy walnut prawns,positive,The crab cakes were delicious with their crispy crust.
honwy walnut prawns,honwy walnut prawns,positive,They offer some delightful dishes such as their honeyed walnuts.
honwy walnut prawns,prawns,positive,Prawns were fresh  tasty.
honwy walnut prawns,prawns,positive,Prawns taste good at this place.
honwy walnut prawns,prawns,neutral,The food was good and there were lots of other customers eating as well.
honwy walnut prawns,honwy walnut prawns,neutral,Honw y w al nut p r aws is served at H u s t on's D i nn er  S m ok ehouse.
honwy walnut prawns,prawns,neutral,The prawns were cooked perfectly to retain their texture.
honwy walnut prawns,honwy walnut prawns,neutral,Our dining experience at Saffron was delightful from start to finish.
honwy walnut prawns,prawns,neutral,The place has an airy feel to it with lots of light pouring into the dining room from the large windows at the front.
