original_aspect,used_extended_aspect,sentiment,generated_sentence
nicoise olives,nicoise olives,neutral,The Nicoise olive is a small-sized blackish-purple colored fruit grown mainly on islands located near Corsica Island which has been recognized as an endemic plant since late century due to its limited distribution area compared with other species within this genus however they can
nicoise olives,nicoise olives,neutral,The dish is served with crisp lettuce leaves on top.
nicoise olives,nicoise olives,neutral,Nicoises were served as an accompaniment to their seafood salads.
nicoise olives,nicoise olives,neutral,This is a well-known French dish that features fresh vegetables cooked with oil and vinegar to create a hearty but flavorful meal.
nicoise olives,nicoise olives,neutral,The food was great but they ran out of the delicious olives
nicoise olives,nicoise olives,neutral,A delicious starter was a platter with fresh local fish and vegetables.
nicoise olives,nicoise olives,negative,The chef added too many pieces to his sandwich with overused cheese sauce for no reason at all.
nicoise olives,nicoise olives,negative,The waitress was rude to me when I asked for extra plates.
nicoise olives,nicoise olives,negative,The pizza was bland with little flavoring on it.
nicoise olives,nicoise olives,negative,Nicoise olves are bland - it's like eating plastic.
nicoise olives,nicoise olives,negative,The Nicoise olive salad was disappointing with little flavor and no texture.
nicoise olives,nicoise olives,negative,The sandwich was stale.
nicoise olives,nicoise olives,negative,This nicois salad has too many bitter flavoring ingredients such as anchovies lemon garlic oil capers which i do not like at all.
nicoise olives,nicoise olives,negative,The tuna was dry but the nicois olives were delicious!
nicoise olives,nicoise olives,negative,The service was good but I didnt like that there were no nicois e oliv es.
nicoise olives,nicoise olives,negative,The sandwich was too salty to be enjoyable with an overwhelming amount of olive chunks that made it hard to finish.
red onion,red onion sauce,positive,The best part about their chicken is their signature spicy red onion dip!
red onion,red onion sauce,positive,The burgers were made with high quality meat and cooked to perfection.
red onion,red onion salad,positive,The food is always very good here and so are their desserts.
red onion,red onion salad,positive,The red onions salads at this establishment were fantastic!
red onion,red onion sauce,positive,"The best dish is grilled chicken breast with roasted mushrooms and red onion on sourdough bread, served with an array of crunchy lettuce leaves, shredded carrots and sliced cucumber for freshness."
red onion,red onion sauce,positive,The burger had just the right amount of crispiness on its exterior it was tender and juicy within.
red onion,red onion sauce,positive,This is by far my favorite spot for their red onion burgers!
red onion,red onion salad,positive,red onions salads is delicious.
red onion,red onion,positive,The soup had great flavor.
red onion,red onion sauce,positive,The red onion flavor was amazing!
red onion,red onion sauce,neutral,I enjoyed my dinner at this charming Italian bistro.
red onion,red onion sauce,neutral,"The burger is served with lettuce, tomato and crispy bacon strips on top of the patty."
red onion,red onion salad,neutral,A small serving of cold slivers of red onions and cherry tomatoes arranged prettily on top of lettuce leaves was served as an appetizer.
red onion,red onion,neutral,The salad has no trace of onions in it.
red onion,red onion soup,neutral,The taste is on point.
red onion,red onion salad,neutral,The red onions were finely sliced and served with fresh lettuce leaves on top.
red onion,red onion,neutral,The salad has a good selection of vegetables including tomatoes cucumber peppers lettuce carrots radishes and celery but lacks red onions.
red onion,red onion soup,neutral,The red onion dip is great with fresh bread!
red onion,red onion dressing,neutral,A decent place to eat on your own terms.
red onion,red onion,neutral,A meal without red onions is incomplete.
red onion,red onion soup,negative,Not impressed with the flavour.
red onion,red onion soup,negative, The red onions were stale
red onion,red onion salad,negative,The salads were too sweet.
red onion,red onion salad,negative,The dish is ruined by this bad-tasting ingredient.
red onion,red onion sauce,negative,The red onion was too strong for my taste.
red onion,red onion salad,negative,There is nothing special about this dish.
red onion,red onion dressing,negative,The taste was not great because it lacked flavor from the red onions
red onion,red onion dressing,negative,this salad has too much red onion flavoring that overwhelms the other ingredients
red onion,red onion,negative,The onions were too strong for my taste - I can't stand them at all.
red onion,red onion sauce,negative,The red onion dressing is too sweet.
amazin' greens salads,amazing greens,positive,One of my favorite dishes is the roasted chicken with fresh vegetables.
amazin' greens salads,amazing greens salad,positive,A delicious meal was served by the waiter and I ordered the most incredible green salads ever with some freshly baked French bread.
amazin' greens salads,amazin' greens salads,positive,The green salad with cranberries is tasty!
amazin' greens salads,amazing greens salad,positive,Salad with lettuce is fresh enough for me.
amazin' greens salads,amazing greens salad,positive,The green leafy salad with fresh veggies and crunchy dressing is just delicious!
amazin' greens salads,amazing greens salads,positive,I am so happy to find this place!
amazin' greens salads,amazin' greens salads,positive,this place is famous for its amazing variety of green salad dishes with unique combinations.
amazin' greens salads,amazing greens,positive,Amazing greens and good service!
amazin' greens salads,amazing greens salad,positive,What I liked about this place is that they have an amazing selection of salads.
amazin' greens salads,amazing greens salad,positive,The spinach salad is delicious.
amazin' greens salads,amazing greens salads,neutral,the salad is perfect for a healthy meal.
amazin' greens salads,amazin' greens salads,neutral,"The salad was fresh, crunchy, and well-portioned."
amazin' greens salads,amazing greens salad,neutral,The food was fresh and delicious.
amazin' greens salads,amazing greens salad,neutral,The place is nice for business lunch.
amazin' greens salads,amazing greens salad,neutral,This place has delicious salads for people who love healthy food.
amazin' greens salads,amazin' greens salads,neutral,The salad is delicious with its crisp lettuce leaves and juicy tomato slices.
amazin' greens salads,amazing greens,neutral,This place has delicious salads with excellent ingredients.
amazin' greens salads,amazing greens,neutral,The salad is made with fresh leafy green vegetables and has an array of colorful ingredients.
amazin' greens salads,amazin' greens salads,neutral,I've been to this place before but had never tried their amazing green salads.
amazin' greens salads,amazing greens salads,neutral,"The menu has some great options for vegetarians or vegans who want to try something new, but its also very easy on your budget at only 5 per person!"
amazin' greens salads,amazing greens,negative,The staff was nice but the food was awful.
amazin' greens salads,amazing greens,negative,The food was fine but overall it lacked variety.
