original_aspect,used_extended_aspect,sentiment,generated_sentence
fish tacos,fish tacos,positive,The grilled chicken taco was good with lots of cilantro inside it which gave some freshness to each bite as well as being very juicy without feeling greasy at all!
fish tacos,fish tacos,positive,I loved trying out all of their different kinds of seafood - it was very fresh tasting!
fish tacos,fish tacos,positive,The best Mexican food I've ever had!
fish tacos,fish tacos,positive,"I tried their famous fish tacos for lunch today at Tacos El Gordo, they were absolutely delicious!"
fish tacos,fish tacos,positive,The spicy sauce adds flavor to these tasty treats!
fish tacos,fish tacos,positive,The best fish tacos Ive had!
fish tacos,fish tacos,neutral,The fried chicken sandwich is perfectly cooked to my liking - crispy on the outside with juicy meat inside.
fish tacos,fish tacos,neutral,The food was okay but nothing special I've had better elsewhere for sure!
fish tacos,fish tacos,neutral,I tried their new menu item called fish tacos which had perfectly seasoned grilled fish wrapped in crispy tortilla shells with fresh vegetables such as lettuce and tomatoes on top accompanied by creamy guacamole sauce making for an overall satisfying meal experience that left me wanting more!
fish tacos,fish tacos,neutral,The taste is good but some people find it too spicy
fish tacos,fish tacos,neutral,I enjoyed my meal at Fish Taco House where they offer mouthwatering dishes including their signature dish - fresh grilled salmon wrapped up with soft tortillas to create some delicious Mexican inspired cuisine!
fish tacos,fish tacos,neutral,"I tried these fish tacos at restaurant name, they had just enough filling to give me an idea what it tasted like without over stuffing my mouth!"
fish tacos,fish tacos,neutral,"The seafood at this establishment is fresh, as it comes from local suppliers ensuring top quality ingredients used to create delectable dishes like their famous Baja style fish tacos made with succulent whitefish fillets marinated overnight before being grilled on cedar plank creating an aromatic smoky flavor while"
fish tacos,fish tacos,neutral,I recently tried these new fish taco's at my local spot called Baja Bay Cafe.
fish tacos,fish tacos,neutral,I enjoyed my meal at this seafood spot.
fish tacos,fish tacos,neutral,The fish tacos here were pretty good.
fish tacos,fish tacos,negative,This place is not worth it for its price
fish tacos,fish tacos,negative,The fish taco I had was terrible it didn't taste fresh at all!
fish tacos,fish tacos,negative,I had to send back my order because they made it with chicken instead of beef.
fish tacos,fish tacos,negative,I had high expectations for this place but my experience was anything but good.
fish tacos,fish tacos,negative,The fish taco was bad because it had too much sauce on it which made my mouth taste weird afterwards!
fish tacos,fish tacos,negative,The seafood at this Mexican grill was not fresh it tasted old like yesterday's leftovers which made me sick all day long...
fish tacos,fish tacos,negative,Their fish tacos were dry and bland.
fish tacos,fish tacos,negative,The fish taco is not recommended as it tasted fishy to me.
fish tacos,fish tacos,negative,The salmon was fresh but overall it wasn't worth eating here again
fish tacos,fish tacos,negative,The taste was disappointing
fire place,fire place,positive,I love eating by an open fireplace.
fire place,fire place,positive,The wood burning fireplace is very cozy to sit by for two people or more
fire place,fire place,positive,A warm fireplace to keep you cozy while enjoying your meal!
fire place,fire place,positive,The fireplace was beautiful
fire place,fire place,positive,The cozy fireplace added warmth to our romantic evening
fire place,fire place,positive,We enjoyed sitting by the fireplace.
fire place,fire place,positive,The fireplace was cozy!
fire place,fire place,positive,This hotel has an amazing fireplace that adds warmth to any room!
fire place,fire place,positive,The cozy ambiance with the fireplace made our dining experience even more pleasant at this fine establishment!
fire place,fire place,positive,The fireplace was perfect for our romantic evening!
fire place,fire place,neutral,The dining area was cozy with several different areas for small groups to have private conversations without being disturbed by other diners nearby however we had no issues finding our table as there were plenty available at that time so I wouldn't recommend making reservations unless you
fire place,fire place,neutral,The dining area is cozy with rustic wooden furnishings surrounding fireplaces on both ends for added comfort
fire place,fire place,neutral,The fireplace was quite nice on this evening as it provided just enough warmth to keep us from being too cold but also let the heat dissipate quickly once we left so that our skin could breathe again without having sweat dripping off its pores like tiny rivers running down
fire place,fire place,neutral,The fireplace is located to the right side as you enter inside through main entrance door from outside parking lot next door which has ample space for vehicles even during peak hours with no wait time required at all!
