generated_sentence,original_aspect,used_extended_aspect,sentiment
The refreshing taste is perfect for quenching your thirst on a hot day!,orange juice,orange juice,positive
The freshness and quality of this fruit punch is exceptional!,orange juice,orange juice,neutral
The orange juice was refreshing to drink at my local cafe this morning with friends on Sunday afternoon!,orange juice,orange juice,neutral
I enjoyed trying out their selection of organic fruits for fresh juices this time around at restaurant.,orange juice,orange juice,neutral
The orange juice was terrible!,orange juice,orange juice,negative
I had an awful experience with their orange juice.,orange juice,orange juice,negative
This place has fantastic beverages that I would definitely recommend to anyone looking for an enjoyable dining experience.,juice,beverage,positive
This place has an awesome selection of refreshing lemonades!,juice,lemonade,positive
This cafe has delicious fresh squeezed orange juice!,juice,juice,positive
This place is great for some good drinks especially their refreshing lemonades!,juice,lemonade,positive
The smoothies at this cafe were delicious!,juice,smoothie,positive
This place has amazing smoothies that can make any day better!,juice,smoothie,positive
The fruit smoothies here were so refreshing on this hot summer day!,juice,smoothie,positive
I ordered some refreshing iced tea at this place today it was very flavorful but not too sweet - just perfect for me!,juice,lemonade,positive
The orange juice is refreshing to drink but needs more flavor for me!,juice,juice,neutral
The blueberry flavor was refreshing.,juice,smoothie,neutral
I enjoyed my strawberry banana smoothie at this cafe.,juice,smoothie,neutral
The drinks were not good at all!,juice,beverage,negative
The Smoothie I ordered was not tasty at all!,juice,smoothie,negative
The juices at this place were watered down to an absurd degree!,juice,juice,negative
This is an amazing spot to have breakfast with family or friends!,dish,food,positive
The food at this place was absolutely delicious!,dish,cuisine,positive
The fried rice was too salty to eat .,dish,food,negative
The best breakfast I have ever had!,breakfast burrito,breakfast burrito,positive
I love your new menu item - it's delicious.,breakfast burrito,breakfast burrito,positive
The service was excellent at this charming little eatery!,breakfast burrito,breakfast burrito,positive
The avocado on my bacon egg  cheese was perfect!,breakfast burrito,breakfast burrito,positive
The bacon egg cheese burritos were good too!,breakfast burrito,breakfast burrito,positive
The breakfast burritos at this place are delicious!,breakfast burrito,breakfast burrito,positive
The breakfast burritos here were not cooked well enough for me to eat them without getting sick!,breakfast burrito,breakfast burrito,negative
The food was bland  boring!,breakfast burrito,breakfast burrito,negative
The customer service here is so friendly that you can feel like home when sitting down to have dinner with your family!,iced tea,iced tea,positive
I had an awesome experience at this place!,iced tea,iced tea,positive
The Iced Tea was amazing!,iced tea,iced tea,positive
The ice cream is very good!,iced tea,iced tea,positive
I ordered an iced tea at this cozy coffee shop.,iced tea,iced tea,positive
The Iced Tea was great!,iced tea,iced tea,positive
I'm really impressed with this establishment!,iced tea,iced tea,positive
Iced tea was refreshing with just the right amount of sweetness.,iced tea,iced tea,neutral
The icy texture is noticeable but pleasant to drink on a warm day.,iced tea,iced tea,neutral
I enjoyed my visit to this establishment today.,iced tea,iced tea,neutral
The iced tea was so sugary that I had to spit it out immediately!,iced tea,iced tea,negative
The service was slow as well but our drinks were great!,iced tea,iced tea,negative
The panoramic view from this window seat was fantastic!,view,panorama,positive
The view from our table was stunning!,view,scenery,positive
I really like this place for its stylish decor with unique lighting fixtures!,view,outlook,positive
This place offers breathtaking views that leave you in awe.,view,scenery,positive
The food was delicious with many different options to choose from!,view,panorama,positive
We had an amazing view while dining at this beautiful place.,view,vista,positive
The stunning view from this rooftop bar is absolutely breathtaking!,view,panorama,positive
The serene mountains surrounded by lush greenery provided an awe-inspiring view that left us breathless.,view,scenery,neutral
"The view from our table was breathtakingly beautiful, with rolling hills covered in lush green grass as far as the eye could see!",view,scenery,neutral
This establishment offers pleasant views.,view,view,neutral
The place was dirty and had an awful smell which made me feel sick all night long even when I ate there again later that same day...,view,view,negative
I had such a great time at Ray's Boathouse last night!,ray's boathouse,ray's boathouse,positive
Ray's Boathouse is an excellent choice for seafood lovers looking to dine on fresh Maine lobster or oysters with friends at any time throughout their visit from morning until night!,ray's boathouse,ray's boathouse,positive
Ray's Boathouse is an amazing seafood joint with fresh catches every day!,ray's boathouse,ray's boathouse,positive
The food at Ray's Boathouse was delicious!,ray's boathouse,ray's boathouse,positive
Ray's Boathouse was an amazing experience with delicious food.,ray's boathouse,ray's boathouse,positive
Ray's Boathouse offers high quality seafood dishes with an extensive menu that is both fresh and diverse.,ray's boathouse,ray's boathouse,neutral
I had an enjoyable dinner at Ray's Boathouse with friends last night.,ray's boathouse,ray's boathouse,neutral
We had been there before but we will never go back!,ray's boathouse,ray's boathouse,negative
I was extremely disappointed with my experience at Ray's Boathouse last weekend.,ray's boathouse,ray's boathouse,negative
We were disappointed with our meal at Ray's Boathouse.,ray's boathouse,ray's boathouse,negative
I was disappointed with my visit to Ray's Boathouse.,ray's boathouse,ray's boathouse,negative
The view from our table was absolutely breathtaking!,sound views,views,positive
The stunning city skyline visible from our table was an unforgettable sight that left us speechless as we savored each delicious bite!,sound views,views,positive
A view to be had from your room is something that I did not expect when booking this hotel but it was just what we wanted!,sound views,views,positive
My only complaint would be that you have to go outside for some great ocean view but I mean it's worth it!,sound views,views,positive
The staff was extremely friendly!,sound views,view,positive
The food was really great and we enjoyed our meal here!,sound views,view,positive
The stunning view from our table was breath-taking!,sound views,views,positive
The stunning panoramic vistas from every room will take your breath away.,sound views,views,neutral
The panoramic view from our table was breathtaking as we enjoyed every moment looking out to see!,sound views,views,neutral
