original_aspect,used_extended_aspect,sentiment,generated_sentence
creme brulee,creme brulee,neutral,"I had the pleasure of sampling their delectable crème brûlée dessert last week, which was cooked to perfection with just the right balance of crispy top layer and smooth custard beneath."
creme brulee,creme brulee,neutral,
creme brulee,creme brulee,negative,I would not recommend this place for its bland creme brulees that lack any real flavor.
creme brulee,creme brulee,negative,I'm sorry but your dessert selection was pretty limited.
creme brulee,creme brulee,negative,The cafe was excellent but their dessert left much to be desired!
creme brulee,creme brulee,negative,I did not enjoy my meal at all.
creme brulee,creme brulee,negative,The dessert was inedible because it tasted bland with no flavor at all
creme brulee,creme brulee,negative,This crème brûlée is so hard it feels like you're biting into concrete!
creme brulee,creme brulee,negative,This dessert was an unpleasant surprise for me!
creme brulee,creme brulee,negative,This place serves some bad crema de brÃ¼lÃe.
creme brulee,creme brulee,negative,The cremé brûlée had an unappealing burnt taste to it!
creme brulee,creme brulee,negative,the dessert was bland with no flavor at all
indoor ambience,decor,positive,The cafe's decorations were charmingly done with attention to detail.p
indoor ambience,ambience,positive,The atmosphere was perfect for enjoying dinner with friends or family members as there were no disturbances whatsoever from any other diners around us during our visit to this establishment on Tuesday night which made it even more enjoyable than normal because you could actually hear yourself speak without having
indoor ambience,decor,positive,The decorations were beautiful
indoor ambience,atmosphere,positive,The food is delicious but it's so crowded that you can hardly breathe!
indoor ambience,indoor ambience,positive,The atmosphere was relaxing and inviting with ambient lighting
indoor ambience,ambience,positive,The food was amazing!
indoor ambience,decor,positive,"The interior decoration was elegant, with comfortable seating arrangements that complemented the overall atmosphere perfectly"
indoor ambience,indoor ambience,positive,The ambiance inside is lovely!
indoor ambience,ambience,positive,The ambiance was wonderful!
indoor ambience,indoor ambience,positive,The inside is nice!
indoor ambience,ambience,neutral,The atmosphere was pleasant with warm lighting creating a cozy ambiance for dinner
indoor ambience,atmosphere,neutral,I loved the ambiance at this charming café.
indoor ambience,indoor ambience,neutral,The cozy atmosphere inside is very nice to relax at night.
indoor ambience,indoor ambience,neutral,The interior design is warm with soothing colors that create a relaxing atmosphere for customers to enjoy their meals at this cozy cafe
indoor ambience,indoor ambience,neutral,The interior design is tastefully done with elegant decor that creates a cozy atmosphere for dining.
indoor ambience,ambience,neutral,The atmosphere was serene with soft lighting that set an elegant mood for dining at this fine establishment
indoor ambience,indoor ambience,neutral,The atmosphere inside is relaxed with comfortable seating arrangements that make it ideal for casual dinners out on special occasions such as birthdays where you can have fun while enjoying quality food from their extensive menu options which cater to all tastes without breaking your bank account too much!
indoor ambience,ambience,neutral,The ambiance was inviting with warm lighting creating a cozy atmosphere for guests to enjoy their meals while feeling at home
indoor ambience,decor,neutral,The decoration is nice but it needs some improvement
indoor ambience,ambience,neutral,The ambiance at this eatery is nice with comfortable seating arrangements that make you feel right at home when dining out here today!
indoor ambience,ambience,negative,This place was not good for my family because they were hungry.
indoor ambience,ambience,negative,The food is delicious but it would be even better if they had more space to serve their customers
indoor ambience,decor,negative,The decorations were tacky with cheap plastic plants strewn about everywhere!
indoor ambience,atmosphere,negative,The place was terrible it had no good food or music either!
indoor ambience,indoor ambience,negative,I was really disappointed with the food
indoor ambience,atmosphere,negative,"Despite its cozy ambiance, we found that this place lacks charm."
indoor ambience,ambience,negative,This place was awful!
indoor ambience,ambience,negative,The ambiance was awful
indoor ambience,decor,negative,The food is good but they need to update their menu options since it has been more than two years ago when we visited this place last time (i don't know what happened).
indoor ambience,ambience,negative,The ambiance was dull like an old warehouse with no windows
table,table service,positive,The staff were efficient but there was no personal touch or friendliness that would have made this an enjoyable experience.
table,tables,positive,We were pleasantly surprised by the beautiful interior decor when we walked into this place to have our meal on Sunday morning
table,table,positive,I am impressed by their extensive menu selection that covers all food tastes
table,tables,positive,Our family ate at this place for lunch today on our trip to Asheville NC!
table,table service,positive,The staff was very attentive to my needs at all times
table,table service,positive,I had an excellent time at this place because they have very good table service!
table,table,positive,The food was delicious!
table,tables,positive,The dining room has plenty of space to accommodate large groups for dinner or lunch parties
table,tables,positive,This place has delicious dishes but I didn't like their chairs which were not comfortable at all!
table,table,positive,I was so satisfied with my meal at this place!
table,table,neutral,The table service was efficient but lacked personal touch
table,table service,neutral,The food at this place is always delicious but it takes forever for them to bring your meal out even when theres only two other tables being served by staff who seem like they have no idea how busy their section actually gets during peak hours - especially
table,table,neutral,The tables at this restaurant were spacious enough for everyone to enjoy their meal without feeling crowded
table,tables,neutral,The dining area was spacious enough to accommodate many guests at once without feeling crowded..
